clics_db_id,start_date,end_date,parent_id
12096,2022-03-01,NULL,32483
12097,2022-03-01,NULL,32484
12098,2022-03-01,NULL,32485
12099,2022-03-01,NULL,32486
12100,2022-03-01,NULL,32487
12101,2022-03-01,NULL,32488
12102,2022-03-01,NULL,32489
12103,2022-03-01,NULL,32490
12104,2022-03-01,NULL,32491
12105,2022-03-01,NULL,32492
12106,2022-03-01,NULL,32493
12107,2022-03-01,NULL,32494
12108,2022-03-01,NULL,32495
12109,2022-03-01,NULL,32496
12110,2022-03-01,NULL,32497
12111,2022-03-01,NULL,32498
12112,2022-03-01,NULL,32499
12113,2022-03-01,NULL,32500
12114,2022-03-01,NULL,32501
12115,2022-03-01,NULL,32502
12116,2022-03-01,NULL,32503
12117,2022-03-01,NULL,32504
12118,2022-03-01,NULL,32505
12119,2022-03-01,NULL,32506
12120,2022-03-01,NULL,32507
12121,2022-03-01,NULL,32508
12122,2022-03-01,NULL,32509
12123,2022-03-01,NULL,32510
12124,2022-03-01,NULL,32511
12125,2022-03-01,NULL,32512
12126,2022-03-01,NULL,32513
12127,2022-03-01,NULL,32514
12128,2022-03-01,NULL,32515
12129,2022-03-01,NULL,32516
12130,2022-03-01,NULL,32517
12131,2022-03-01,NULL,32518
12132,2022-03-01,NULL,32519
12133,2022-03-01,NULL,32520
12134,2022-03-01,NULL,32521
12135,2022-03-01,NULL,32522
12136,2022-03-01,NULL,32523
12137,2022-03-01,NULL,32524
12138,2022-03-01,NULL,32525
12139,2022-03-01,NULL,32526
12140,2022-03-01,NULL,32527
12141,2022-03-01,NULL,32528
12142,2022-03-01,NULL,32529
12143,2022-03-01,NULL,32530
12144,2022-03-01,NULL,32531
12145,2022-03-01,NULL,32532
12146,2022-03-01,NULL,32533
12147,2022-03-01,NULL,32534
12148,2022-03-01,NULL,32535
12149,2022-03-01,NULL,32536
12150,2022-03-01,NULL,32537
12151,2022-03-01,NULL,32538
12152,2022-03-01,NULL,32539
12153,2022-03-01,NULL,32540
12154,2022-03-01,NULL,32541
12155,2022-03-01,NULL,32542
12156,2022-03-01,NULL,32543
12157,2022-03-01,NULL,32544
12158,2022-03-01,NULL,32545
12159,2022-03-01,NULL,32546
12160,2022-03-01,NULL,32547
12161,2022-03-01,NULL,32548
12162,2022-03-01,NULL,32549
12163,2022-03-01,NULL,32550
12164,2022-03-01,NULL,32551
12165,2022-03-01,NULL,32552
12166,2022-03-01,NULL,32553
12167,2022-03-01,NULL,32554
12168,2022-03-01,NULL,32555
12169,2022-03-01,NULL,32556
12170,2022-03-01,NULL,32557
12171,2022-03-01,NULL,32558
12172,2022-03-01,NULL,32559
12173,2022-03-01,NULL,32560
12174,2022-03-01,NULL,32561
12175,2022-03-01,NULL,32562
12176,2022-03-01,NULL,32563
12177,2022-03-01,NULL,32564
12178,2022-03-01,NULL,32565
12179,2022-03-01,NULL,32566
12180,2022-03-01,NULL,32567
12181,2022-03-01,NULL,32568
12182,2022-03-01,NULL,32569
12183,2022-03-01,NULL,32570
12184,2022-03-01,NULL,32571
12185,2022-03-01,NULL,32572
12186,2022-03-01,NULL,32573
12187,2022-03-01,NULL,32574
12188,2022-03-01,NULL,32575
12189,2022-03-01,NULL,32576
12190,2022-03-01,NULL,32577
12191,2022-03-01,NULL,32578
12192,2022-03-01,NULL,32579
12193,2022-03-01,NULL,32580
12194,2022-03-01,NULL,32581
12195,2022-03-01,NULL,32582
12196,2022-03-01,NULL,32583
12197,2022-03-01,NULL,32584
12198,2022-03-01,NULL,32585
12199,2022-03-01,NULL,32586
12200,2022-03-01,NULL,32587
12201,2022-03-01,NULL,32588
12202,2022-03-01,NULL,32589
12203,2022-03-01,NULL,32590
12204,2022-03-01,NULL,32591
12205,2022-03-01,NULL,32592
12206,2022-03-01,NULL,32593
12207,2022-03-01,NULL,32594
12208,2022-03-01,NULL,32595
12209,2022-03-01,NULL,32596
12210,2022-03-01,NULL,32597
12211,2022-03-01,NULL,32598
12212,2022-03-01,NULL,32599
12213,2022-03-01,NULL,32600
12214,2022-03-01,NULL,32601
12215,2022-03-01,NULL,32602
12216,2022-03-01,NULL,32603
12217,2022-03-01,NULL,32604
12218,2022-03-01,NULL,32605
12219,2022-03-01,NULL,32606
12220,2022-03-01,NULL,32607
12221,2022-03-01,NULL,32608
12222,2022-03-01,NULL,32609
12223,2022-03-01,NULL,32610
12224,2022-03-01,NULL,32611
12225,2022-03-01,NULL,32612
12226,2022-03-01,NULL,32613
12227,2022-03-01,NULL,32614
12228,2022-03-01,NULL,32615
12229,2022-03-01,NULL,32616
12230,2022-03-01,NULL,32617
12231,2022-03-01,NULL,32618
12232,2022-03-01,NULL,32619
12233,2022-03-01,NULL,32620
12234,2022-03-01,NULL,32621
12235,2022-03-01,NULL,32622
12236,2022-03-01,NULL,32623
12237,2022-03-01,NULL,32624
12238,2022-03-01,NULL,32625
12239,2022-03-01,NULL,32626
12240,2022-03-01,NULL,32627
12241,2022-03-01,NULL,32628
12242,2022-03-01,NULL,32629
12243,2022-03-01,NULL,32630
12244,2022-03-01,NULL,32631
12245,2022-03-01,NULL,32632
12246,2022-03-01,NULL,32633
12247,2022-03-01,NULL,32634
12248,2022-03-01,NULL,32635
12249,2022-03-01,NULL,32636
12250,2022-03-01,NULL,32637
12251,2022-03-01,NULL,32638
12252,2022-03-01,NULL,32639
12253,2022-03-01,NULL,32640
12254,2022-03-01,NULL,32641
12255,2022-03-01,NULL,32642
12256,2022-03-01,NULL,32643
12257,2022-03-01,NULL,32644
12258,2022-03-01,NULL,32645
12259,2022-03-01,NULL,32646
12260,2022-03-01,NULL,32647
12261,2022-03-01,NULL,32648
12262,2022-03-01,NULL,32649
12263,2022-03-01,NULL,32650
12264,2022-03-01,NULL,32651
12265,2022-03-01,NULL,32652
12266,2022-03-01,NULL,32653
12267,2022-03-01,NULL,32654
12268,2022-03-01,NULL,32655
12269,2022-03-01,NULL,32656
12270,2022-03-01,NULL,32657
12271,2022-03-01,NULL,32658
12272,2022-03-01,NULL,32659
12273,2022-03-01,NULL,32660
12274,2022-03-01,NULL,32661
12275,2022-03-01,NULL,32662
12276,2022-03-01,NULL,32663
12277,2022-03-01,NULL,32664
12278,2022-03-01,NULL,32665
12279,2022-03-01,NULL,32666
12280,2022-03-01,NULL,32667
12281,2022-03-01,NULL,32668
12282,2022-03-01,NULL,32669
12283,2022-03-01,NULL,32670
12284,2022-03-01,NULL,32671
12285,2022-03-01,NULL,32672
12286,2022-03-01,NULL,32673
12287,2022-03-01,NULL,32674
12288,2022-03-01,NULL,32675
12289,2022-03-01,NULL,32676
12290,2022-03-01,NULL,32677
12291,2022-03-01,NULL,32678
12292,2022-03-01,NULL,32679
12293,2022-03-01,NULL,32680
12294,2022-03-01,NULL,32681
12295,2022-03-01,NULL,32682
12296,2022-03-01,NULL,32683
12297,2022-03-01,NULL,32684
12298,2022-03-01,NULL,32685
12299,2022-03-01,NULL,32686
12300,2022-03-01,NULL,32687
12301,2022-03-01,NULL,32688
12302,2022-03-01,NULL,32689
12303,2022-03-01,NULL,32690
12304,2022-03-01,NULL,32691
12305,2022-03-01,NULL,32692
12306,2022-03-01,NULL,32693
12307,2022-03-01,NULL,32694
12308,2022-03-01,NULL,32695
12309,2022-03-01,NULL,32696
12310,2022-03-01,NULL,32697
12311,2022-03-01,NULL,32698
12312,2022-03-01,NULL,32699
12313,2022-03-01,NULL,32700
12314,2022-03-01,NULL,32701
12315,2022-03-01,NULL,32702
12316,2022-03-01,NULL,32703
12317,2022-03-01,NULL,32704
12318,2022-03-01,NULL,32705
12319,2022-03-01,NULL,32706
12320,2022-03-01,NULL,32707
12321,2022-03-01,NULL,32708
12322,2022-03-01,NULL,32709
12323,2022-03-01,NULL,32710
12324,2022-03-01,NULL,32711
12325,2022-03-01,NULL,32712
12326,2022-03-01,NULL,32713
12327,2022-03-01,NULL,32714
12328,2022-03-01,NULL,32715
12329,2022-03-01,NULL,32716
12330,2022-03-01,NULL,32717
12331,2022-03-01,NULL,32718
12332,2022-03-01,NULL,32719
12333,2022-03-01,NULL,32720
12334,2022-03-01,NULL,32721
12335,2022-03-01,NULL,32722
12336,2022-03-01,NULL,32723
12337,2022-03-01,NULL,32724
12338,2022-03-01,NULL,32725
12339,2022-03-01,NULL,32726
12340,2022-03-01,NULL,32727
12341,2022-03-01,NULL,32728
12342,2022-03-01,NULL,32729
12343,2022-03-01,NULL,32730
12344,2022-03-01,NULL,32731
12345,2022-03-01,NULL,32732
12346,2022-03-01,NULL,32733
12347,2022-03-01,NULL,32734
12348,2022-03-01,NULL,32735
12349,2022-03-01,NULL,32736
12350,2022-03-01,NULL,32737
12351,2022-03-01,NULL,32738
12352,2022-03-01,NULL,32739
12353,2022-03-01,NULL,32740
12354,2022-03-01,NULL,32741
12355,2022-03-01,NULL,32742
12356,2022-03-01,NULL,32743
12357,2022-03-01,NULL,32744
12358,2022-03-01,NULL,32745
12359,2022-03-01,NULL,32746
12360,2022-03-01,NULL,32747
12361,2022-03-01,NULL,32748
12362,2022-03-01,NULL,32749
12363,2022-03-01,NULL,32750
12364,2022-03-01,NULL,32751
12365,2022-03-01,NULL,32752
12366,2022-03-01,NULL,32753
12367,2022-03-01,NULL,32754
12368,2022-03-01,NULL,32755
12369,2022-03-01,NULL,32756
12370,2022-03-01,NULL,32757
12371,2022-03-01,NULL,32758
12372,2022-03-01,NULL,32759
12373,2022-03-01,NULL,32760
12374,2022-03-01,NULL,32761
12375,2022-03-01,NULL,32762
12376,2022-03-01,NULL,32763
12377,2022-03-01,NULL,32764
12378,2022-03-01,NULL,32765
12379,2022-03-01,NULL,32766
12380,2022-03-01,NULL,32767
12381,2022-03-01,NULL,32768
12382,2022-03-01,NULL,32769
12383,2022-03-01,NULL,32770
12384,2022-03-01,NULL,32771
12385,2022-03-01,NULL,32772
12386,2022-03-01,NULL,32773
12387,2022-03-01,NULL,32774
12388,2022-03-01,NULL,32775
12389,2022-03-01,NULL,32776
12390,2022-03-01,NULL,32777
12391,2022-03-01,NULL,32778
12392,2022-03-01,NULL,32779
12393,2022-03-01,NULL,32780
12394,2022-03-01,NULL,32781
12395,2022-03-01,NULL,32782
12396,2022-03-01,NULL,32783
12397,2022-03-01,NULL,32784
12398,2022-03-01,NULL,32785
12399,2022-03-01,NULL,32786
12400,2022-03-01,NULL,32787
12401,2022-03-01,NULL,32788
12402,2022-03-01,NULL,32789
12403,2022-03-01,NULL,32790
12404,2022-03-01,NULL,32791
12405,2022-03-01,NULL,32792
12406,2022-03-01,NULL,32793
12407,2022-03-01,NULL,32794
12408,2022-03-01,NULL,32795
12409,2022-03-01,NULL,32796
12410,2022-03-01,NULL,32797
12411,2022-03-01,NULL,32798
12412,2022-03-01,NULL,32799
12413,2022-03-01,NULL,32800
12414,2022-03-01,NULL,32801
12415,2022-03-01,NULL,32802
12416,2022-03-01,NULL,32803
12417,2022-03-01,NULL,32804
12418,2022-03-01,NULL,32805
12419,2022-03-01,NULL,32806
12420,2022-03-01,NULL,32807
12421,2022-03-01,NULL,32808
12422,2022-03-01,NULL,32809
12423,2022-03-01,NULL,32810
12424,2022-03-01,NULL,32811
12425,2022-03-01,NULL,32812
12426,2022-03-01,NULL,32813
12427,2022-03-01,NULL,32814
12428,2022-03-01,NULL,32815
12429,2022-03-01,NULL,32816
12430,2022-03-01,NULL,32817
12431,2022-03-01,NULL,32818
12432,2022-03-01,NULL,32819
12433,2022-03-01,NULL,32820
12434,2022-03-01,NULL,32821
12435,2022-03-01,NULL,32822
12436,2022-03-01,NULL,32823
12437,2022-03-01,NULL,32824
12438,2022-03-01,NULL,32825
12439,2022-03-01,NULL,32826
12440,2022-03-01,NULL,32827
12441,2022-03-01,NULL,32828
12442,2022-03-01,NULL,32829
12443,2022-03-01,NULL,32830
12444,2022-03-01,NULL,32831
12445,2022-03-01,NULL,32832
12446,2022-03-01,NULL,32833
12447,2022-03-01,NULL,32834
12448,2022-03-01,NULL,32835
12449,2022-03-01,NULL,32836
12450,2022-03-01,NULL,32837
12451,2022-03-01,NULL,32838
12452,2022-03-01,NULL,32839
12453,2022-03-01,NULL,32840
12454,2022-03-01,NULL,32841
12455,2022-03-01,NULL,32842
12456,2022-03-01,NULL,32843
12457,2022-03-01,NULL,32844
12458,2022-03-01,NULL,32845
12459,2022-03-01,NULL,32846
12460,2022-03-01,NULL,32847
12461,2022-03-01,NULL,32848
12462,2022-03-01,NULL,32849
12463,2022-03-01,NULL,32850
12464,2022-03-01,NULL,32851
12465,2022-03-01,NULL,32852
12466,2022-03-01,NULL,32853
12467,2022-03-01,NULL,32854
12468,2022-03-01,NULL,32855
12469,2022-03-01,NULL,32856
12470,2022-03-01,NULL,32857
12471,2022-03-01,NULL,32858
12472,2022-03-01,NULL,32859
12473,2022-03-01,NULL,32860
12474,2022-03-01,NULL,32861
12475,2022-03-01,NULL,32862
12476,2022-03-01,NULL,32863
12477,2022-03-01,NULL,32864
12478,2022-03-01,NULL,32865
12479,2022-03-01,NULL,32866
12480,2022-03-01,NULL,32867
12481,2022-03-01,NULL,32868
12482,2022-03-01,NULL,32869
12483,2022-03-01,NULL,32870
12484,2022-03-01,NULL,32871
12485,2022-03-01,NULL,32872
12486,2022-03-01,NULL,32873
12487,2022-03-01,NULL,32874
12488,2022-03-01,NULL,32875
12489,2022-03-01,NULL,32876
12490,2022-03-01,NULL,32877
12491,2022-03-01,NULL,32878
12492,2022-03-01,NULL,32879
12493,2022-03-01,NULL,32880
12494,2022-03-01,NULL,32881
12495,2022-03-01,NULL,32882
12496,2022-03-01,NULL,32883
12497,2022-03-01,NULL,32884
12498,2022-03-01,NULL,32885
12499,2022-03-01,NULL,32886
12500,2022-03-01,NULL,32887
12501,2022-03-01,NULL,32888
12502,2022-03-01,NULL,32889
12503,2022-03-01,NULL,32890
12504,2022-03-01,NULL,32891
12505,2022-03-01,NULL,32892
12506,2022-03-01,NULL,32893
12507,2022-03-01,NULL,32894
12508,2022-03-01,NULL,32895
12509,2022-03-01,NULL,32896
12510,2022-03-01,NULL,32897
12511,2022-03-01,NULL,32898
12512,2022-03-01,NULL,32899
12513,2022-03-01,NULL,32900
12514,2022-03-01,NULL,32901
12515,2022-03-01,NULL,32902
12516,2022-03-01,NULL,32903
12517,2022-03-01,NULL,32904
12518,2022-03-01,NULL,32905
12519,2022-03-01,NULL,32906
12520,2022-03-01,NULL,32907
12521,2022-03-01,NULL,32908
12522,2022-03-01,NULL,32909
12523,2022-03-01,NULL,32910
12524,2022-03-01,NULL,32911
12525,2022-03-01,NULL,32912
12526,2022-03-01,NULL,32913
12527,2022-03-01,NULL,32914
12528,2022-03-01,NULL,32915
12529,2022-03-01,NULL,32916
12530,2022-03-01,NULL,32917
12531,2022-03-01,NULL,32918
12532,2022-03-01,NULL,32919
12533,2022-03-01,NULL,32920
12534,2022-03-01,NULL,32921
12535,2022-03-01,NULL,32922
12536,2022-03-01,NULL,32923
12537,2022-03-01,NULL,32924
12538,2022-03-01,NULL,32925
12539,2022-03-01,NULL,32926
12540,2022-03-01,NULL,32927
12541,2022-03-01,NULL,32928
12542,2022-03-01,NULL,32929
12543,2022-03-01,NULL,32930
12544,2022-03-01,NULL,32931
12545,2022-03-01,NULL,32932
12546,2022-03-01,NULL,32933
12547,2022-03-01,NULL,32934
12548,2022-03-01,NULL,32935
12549,2022-03-01,NULL,32936
12550,2022-03-01,NULL,32937
12551,2022-03-01,NULL,32938
12552,2022-03-01,NULL,32939
12553,2022-03-01,NULL,32940
12554,2022-03-01,NULL,32941
12555,2022-03-01,NULL,32942
12556,2022-03-01,NULL,32943
12557,2022-03-01,NULL,32944
12558,2022-03-01,NULL,32945
12559,2022-03-01,NULL,32946
12560,2022-03-01,NULL,32947
12561,2022-03-01,NULL,32948
12562,2022-03-01,NULL,32949
12563,2022-03-01,NULL,32950
12564,2022-03-01,NULL,32951
12565,2022-03-01,NULL,32952
12566,2022-03-01,NULL,32953
12567,2022-03-01,NULL,32954
12568,2022-03-01,NULL,32955
12569,2022-03-01,NULL,32956
12570,2022-03-01,NULL,32957
12571,2022-03-01,NULL,32958
12572,2022-03-01,NULL,32959
12573,2022-03-01,NULL,32960
12574,2022-03-01,NULL,32961
12575,2022-03-01,NULL,32962
12576,2022-03-01,NULL,32963
12577,2022-03-01,NULL,32964
12578,2022-03-01,NULL,32965
12579,2022-03-01,NULL,32966
12580,2022-03-01,NULL,32967
12581,2022-03-01,NULL,32968
12582,2022-03-01,NULL,32969
12583,2022-03-01,NULL,32970
12584,2022-03-01,NULL,32971
12585,2022-03-01,NULL,32972
12586,2022-03-01,NULL,32973
12587,2022-03-01,NULL,32974
12588,2022-03-01,NULL,32975
12589,2022-03-01,NULL,32976
12590,2022-03-01,NULL,32977
12591,2022-03-01,NULL,32978
12592,2022-03-01,NULL,32979
12593,2022-03-01,NULL,32980
12594,2022-03-01,NULL,32981
12595,2022-03-01,NULL,32982
12596,2022-03-01,NULL,32983
12597,2022-03-01,NULL,32984
12598,2022-03-01,NULL,32985
12599,2022-03-01,NULL,32986
12600,2022-03-01,NULL,32987
12601,2022-03-01,NULL,32988
12602,2022-03-01,NULL,32989
12603,2022-03-01,NULL,32990
12604,2022-03-01,NULL,32991
12605,2022-03-01,NULL,32992
12606,2022-03-01,NULL,32993
12607,2022-03-01,NULL,32994
12608,2022-03-01,NULL,32995
12609,2022-03-01,NULL,32996
12610,2022-03-01,NULL,32997
12611,2022-03-01,NULL,32998
12612,2022-03-01,NULL,32999
12613,2022-03-01,NULL,33000
12614,2022-03-01,NULL,33001
12615,2022-03-01,NULL,33002
12616,2022-03-01,NULL,33003
12617,2022-03-01,NULL,33004
12618,2022-03-01,NULL,33005
12619,2022-03-01,NULL,33006
12620,2022-03-01,NULL,33007
12621,2022-03-01,NULL,33008
12622,2022-03-01,NULL,33009
12623,2022-03-01,NULL,33010
12624,2022-03-01,NULL,33011
12625,2022-03-01,NULL,33012
12626,2022-03-01,NULL,33013
12627,2022-03-01,NULL,33014
12628,2022-03-01,NULL,33015
12629,2022-03-01,NULL,33016
12630,2022-03-01,NULL,33017
12631,2022-03-01,NULL,33018
12632,2022-03-01,NULL,33019
12633,2022-03-01,NULL,33020
12634,2022-03-01,NULL,33021
12635,2022-03-01,NULL,33022
12636,2022-03-01,NULL,33023
12637,2022-03-01,NULL,33024
12638,2022-03-01,NULL,33025
12639,2022-03-01,NULL,33026
12640,2022-03-01,NULL,33027
12641,2022-03-01,NULL,33028
12642,2022-03-01,NULL,33029
12643,2022-03-01,NULL,33030
12644,2022-03-01,NULL,33031
12645,2022-03-01,NULL,33032
12646,2022-03-01,NULL,33033
12647,2022-03-01,NULL,33034
12648,2022-03-01,NULL,33035
12649,2022-03-01,NULL,33036
12650,2022-03-01,NULL,33037
12651,2022-03-01,NULL,33038
12652,2022-03-01,NULL,33039
12653,2022-03-01,NULL,33040
12654,2022-03-01,NULL,33041
12655,2022-03-01,NULL,33042
12656,2022-03-01,NULL,33043
12657,2022-03-01,NULL,33044
12658,2022-03-01,NULL,33045
12659,2022-03-01,NULL,33046
12660,2022-03-01,NULL,33047
12661,2022-03-01,NULL,33048
12662,2022-03-01,NULL,33049
12663,2022-03-01,NULL,33050
12664,2022-03-01,NULL,33051
12665,2022-03-01,NULL,33052
12666,2022-03-01,NULL,33053
12667,2022-03-01,NULL,33054
12668,2022-03-01,NULL,33055
12669,2022-03-01,NULL,33056
12670,2022-03-01,NULL,33057
12671,2022-03-01,NULL,33058
12672,2022-03-01,NULL,33059
12673,2022-03-01,NULL,33060
12674,2022-03-01,NULL,33061
12675,2022-03-01,NULL,33062
12676,2022-03-01,NULL,33063
12677,2022-03-01,NULL,33064
12678,2022-03-01,NULL,33065
12679,2022-03-01,NULL,33066
12680,2022-03-01,NULL,33067
12681,2022-03-01,NULL,33068
12682,2022-03-01,NULL,33069
12683,2022-03-01,NULL,33070
12684,2022-03-01,NULL,33071
12685,2022-03-01,NULL,33072
12686,2022-03-01,NULL,33073
12687,2022-03-01,NULL,33074
12688,2022-03-01,NULL,33075
12689,2022-03-01,NULL,33076
12690,2022-03-01,NULL,33077
12691,2022-03-01,NULL,33078
12692,2022-03-01,NULL,33079
12693,2022-03-01,NULL,33080
12694,2022-03-01,NULL,33081
12695,2022-03-01,NULL,33082
12696,2022-03-01,NULL,33083
12697,2022-03-01,NULL,33084
12698,2022-03-01,NULL,33085
12699,2022-03-01,NULL,33086
12700,2022-03-01,NULL,33087
12701,2022-03-01,NULL,33088
12702,2022-03-01,NULL,33089
12703,2022-03-01,NULL,33090
12704,2022-03-01,NULL,33091
12705,2022-03-01,NULL,33092
12706,2022-03-01,NULL,33093
12707,2022-03-01,NULL,33094
12708,2022-03-01,NULL,33095
12709,2022-03-01,NULL,33096
12710,2022-03-01,NULL,33097
12711,2022-03-01,NULL,33098
12712,2022-03-01,NULL,33099
12713,2022-03-01,NULL,33100
12714,2022-03-01,NULL,33101
12715,2022-03-01,NULL,33102
12716,2022-03-01,NULL,33103
12717,2022-03-01,NULL,33104
12718,2022-03-01,NULL,33105
12719,2022-03-01,NULL,33106
12720,2022-03-01,NULL,33107
12721,2022-03-01,NULL,33108
12722,2022-03-01,NULL,33109
12723,2022-03-01,NULL,33110
12724,2022-03-01,NULL,33111
12725,2022-03-01,NULL,33112
12726,2022-03-01,NULL,33113
12727,2022-03-01,NULL,33114
12728,2022-03-01,NULL,33115
12729,2022-03-01,NULL,33116
12730,2022-03-01,NULL,33117
12731,2022-03-01,NULL,33118
12732,2022-03-01,NULL,33119
12733,2022-03-01,NULL,33120
12734,2022-03-01,NULL,33121
12735,2022-03-01,NULL,33122
12736,2022-03-01,NULL,33123
12737,2022-03-01,NULL,33124
12738,2022-03-01,NULL,33125
12739,2022-03-01,NULL,33126
12740,2022-03-01,NULL,33127
12741,2022-03-01,NULL,33128
12742,2022-03-01,NULL,33129
12743,2022-03-01,NULL,33130
12744,2022-03-01,NULL,33131
12745,2022-03-01,NULL,33132
12746,2022-03-01,NULL,33133
12747,2022-03-01,NULL,33134
12748,2022-03-01,NULL,33135
12749,2022-03-01,NULL,33136
12750,2022-03-01,NULL,33137
12751,2022-03-01,NULL,33138
12752,2022-03-01,NULL,33139
12753,2022-03-01,NULL,33140
12754,2022-03-01,NULL,33141
12755,2022-03-01,NULL,33142
12756,2022-03-01,NULL,33143
12757,2022-03-01,NULL,33144
12758,2022-03-01,NULL,33145
12759,2022-03-01,NULL,33146
12760,2022-03-01,NULL,33147
12761,2022-03-01,NULL,33148
12762,2022-03-01,NULL,33149
12763,2022-03-01,NULL,33150
12764,2022-03-01,NULL,33151
12765,2022-03-01,NULL,33152
12766,2022-03-01,NULL,33153
12767,2022-03-01,NULL,33154
12768,2022-03-01,NULL,33155
12769,2022-03-01,NULL,33156
12770,2022-03-01,NULL,33157
12771,2022-03-01,NULL,33158
12772,2022-03-01,NULL,33159
12773,2022-03-01,NULL,33160
12774,2022-03-01,NULL,33161
12775,2022-03-01,NULL,33162
12776,2022-03-01,NULL,33163
12777,2022-03-01,NULL,33164
12778,2022-03-01,NULL,33165
12779,2022-03-01,NULL,33166
12780,2022-03-01,NULL,33167
12781,2022-03-01,NULL,33168
12782,2022-03-01,NULL,33169
12783,2022-03-01,NULL,33170
12784,2022-03-01,NULL,33171
12785,2022-03-01,NULL,33172
12786,2022-03-01,NULL,33173
12787,2022-03-01,NULL,33174
12788,2022-03-01,NULL,33175
12789,2022-03-01,NULL,33176
12790,2022-03-01,NULL,33177
12791,2022-03-01,NULL,33178
12792,2022-03-01,NULL,33179
12793,2022-03-01,NULL,33180
12794,2022-03-01,NULL,33181
12795,2022-03-01,NULL,33182
12796,2022-03-01,NULL,33183
12797,2022-03-01,NULL,33184
12798,2022-03-01,NULL,33185
12799,2022-03-01,NULL,33186
12800,2022-03-01,NULL,33187
12801,2022-03-01,NULL,33188
12802,2022-03-01,NULL,33189
12803,2022-03-01,NULL,33190
12804,2022-03-01,NULL,33191
12805,2022-03-01,NULL,33192
12806,2022-03-01,NULL,33193
12807,2022-03-01,NULL,33194
12808,2022-03-01,NULL,33195
12809,2022-03-01,NULL,33196
12810,2022-03-01,NULL,33197
12811,2022-03-01,NULL,33198
12812,2022-03-01,NULL,33199
12813,2022-03-01,NULL,33200
12814,2022-03-01,NULL,33201
12815,2022-03-01,NULL,33202
12816,2022-03-01,NULL,33203
12817,2022-03-01,NULL,33204
12818,2022-03-01,NULL,33205
12819,2022-03-01,NULL,33206
12820,2022-03-01,NULL,33207
12821,2022-03-01,NULL,33208
12822,2022-03-01,NULL,33209
12823,2022-03-01,NULL,33210
12824,2022-03-01,NULL,33211
12825,2022-03-01,NULL,33212
12826,2022-03-01,NULL,33213
12827,2022-03-01,NULL,33214
12828,2022-03-01,NULL,33215
12829,2022-03-01,NULL,33216
12830,2022-03-01,NULL,33217
12831,2022-03-01,NULL,33218
12832,2022-03-01,NULL,33219
12833,2022-03-01,NULL,34605
12834,2022-03-01,NULL,33220
12835,2022-03-01,NULL,33221
12836,2022-03-01,NULL,33222
12837,2022-03-01,NULL,33223
12838,2022-03-01,NULL,33224
12839,2022-03-01,NULL,33225
12840,2022-03-01,NULL,33226
12841,2022-03-01,NULL,33227
12842,2022-03-01,NULL,33228
12843,2022-03-01,NULL,33229
12844,2022-03-01,NULL,33230
12845,2022-03-01,NULL,33231
12846,2022-03-01,NULL,33232
12847,2022-03-01,NULL,33233
12848,2022-03-01,NULL,33234
12849,2022-03-01,NULL,33235
12850,2022-03-01,NULL,33236
12851,2022-03-01,NULL,33237
12852,2022-03-01,NULL,33238
12853,2022-03-01,NULL,33239
12854,2022-03-01,NULL,33240
12855,2022-03-01,NULL,33241
12856,2022-03-01,NULL,33242
12857,2022-03-01,NULL,33243
12858,2022-03-01,NULL,33244
12859,2022-03-01,NULL,33245
12860,2022-03-01,NULL,33246
12861,2022-03-01,NULL,33247
12862,2022-03-01,NULL,33248
12863,2022-03-01,NULL,33249
12864,2022-03-01,NULL,33250
12865,2022-03-01,NULL,33251
12866,2022-03-01,NULL,33252
12867,2022-03-01,NULL,33253
12868,2022-03-01,NULL,33254
12869,2022-03-01,NULL,33255
12870,2022-03-01,NULL,33256
12871,2022-03-01,NULL,33257
12872,2022-03-01,NULL,33258
12873,2022-03-01,NULL,33259
12874,2022-03-01,NULL,33260
12875,2022-03-01,NULL,33261
12876,2022-03-01,NULL,33262
12877,2022-03-01,NULL,33263
12878,2022-03-01,NULL,33264
12879,2022-03-01,NULL,33265
12880,2022-03-01,NULL,33266
12881,2022-03-01,NULL,33267
12882,2022-03-01,NULL,33268
12883,2022-03-01,NULL,33269
12884,2022-03-01,NULL,33270
12885,2022-03-01,NULL,33271
12886,2022-03-01,NULL,33272
12887,2022-03-01,NULL,33273
12888,2022-03-01,NULL,33274
12889,2022-03-01,NULL,33275
12890,2022-03-01,NULL,33276
12891,2022-03-01,NULL,33277
12892,2022-03-01,NULL,33278
12893,2022-03-01,NULL,33279
12894,2022-03-01,NULL,33280
12895,2022-03-01,NULL,33281
12896,2022-03-01,NULL,33282
12897,2022-03-01,NULL,33283
12898,2022-03-01,NULL,33284
12899,2022-03-01,NULL,33285
12900,2022-03-01,NULL,33286
12901,2022-03-01,NULL,33287
12902,2022-03-01,NULL,33288
12903,2022-03-01,NULL,33289
12904,2022-03-01,NULL,33290
12905,2022-03-01,NULL,33291
12906,2022-03-01,NULL,33292
12907,2022-03-01,NULL,33293
12908,2022-03-01,NULL,33294
12909,2022-03-01,NULL,33295
12910,2022-03-01,NULL,33296
12911,2022-03-01,NULL,33297
12912,2022-03-01,NULL,33298
12913,2022-03-01,NULL,33299
12914,2022-03-01,NULL,33300
12915,2022-03-01,NULL,33301
12916,2022-03-01,NULL,33302
12917,2022-03-01,NULL,33303
